hpce.fast_fourier_transform_combined, 8, 8, 2965820, 473.371, 0.593854
hpce.fast_fourier_transform_combined, 8, 8, 3526975, 836.634, 0.709413
hpce.fast_fourier_transform_combined, 8, 8, 4194304, 1679.33, 0.714745
hpce.fast_fourier_transform_combined, 8, 8, 4987896, 768.932, 1.18995
hpce.fast_fourier_transform_combined, 8, 8, 5931641, 559.983, 1.22243
hpce.fast_fourier_transform_combined, 8, 8, 7053950, 1307.88, 1.44391
hpce.fast_fourier_transform_combined, 8, 8, 8388608, 2882.48, 1.46597
hpce.fast_fourier_transform_combined, 8, 8, 9975792, 3553.85, 2.43979
hpce.fast_fourier_transform_combined, 8, 8, 11863283, 1940.72, 2.49345
hpce.fast_fourier_transform_combined, 8, 8, 14107900, 1159.23, 2.94257
hpce.fast_fourier_transform_combined, 8, 8, 16777216, 3402.48, 2.99843
hpce.fast_fourier_transform_combined, 8, 8, 19951584, 2187.89, 4.97696
hpce.fast_fourier_transform_combined, 8, 8, 23726566, 3263.95, 5.0983
hpce.fast_fourier_transform_combined, 8, 8, 28215801, 3521.84, 5.98967
hpce.fast_fourier_transform_combined, 8, 8, 33554432, 4734.21, 6.11937
hpce.fast_fourier_transform_combined, 8, 8, 39903169, 1428.68, 10.5053
hpce.fast_fourier_transform_combined, 8, 8, 47453132, 1864.09, 11.1392
hpce.fast_fourier_transform_combined, 8, 8, 56431603, 2422.51, 13.1035
hpce.fast_fourier_transform_combined, 8, 8, 67108864, 4805.36, 13.4982
