hpce.fast_fourier_transform_combined, 8, 8, 2965820, 473.371, 0.484091
hpce.fast_fourier_transform_combined, 8, 8, 3526975, 836.634, 0.547869
hpce.fast_fourier_transform_combined, 8, 8, 4194304, 1679.33, 0.559079
hpce.fast_fourier_transform_combined, 8, 8, 4987896, 768.932, 0.955158
hpce.fast_fourier_transform_combined, 8, 8, 5931641, 559.983, 0.974467
hpce.fast_fourier_transform_combined, 8, 8, 7053950, 1307.88, 1.11183
hpce.fast_fourier_transform_combined, 8, 8, 8388608, 2882.48, 1.14944
hpce.fast_fourier_transform_combined, 8, 8, 9975792, 3553.85, 1.96989
hpce.fast_fourier_transform_combined, 8, 8, 11863283, 1940.72, 2.00253
hpce.fast_fourier_transform_combined, 8, 8, 14107900, 1159.23, 2.27551
hpce.fast_fourier_transform_combined, 8, 8, 16777216, 3402.48, 2.35902
hpce.fast_fourier_transform_combined, 8, 8, 19951584, 2187.89, 4.01833
hpce.fast_fourier_transform_combined, 8, 8, 23726566, 3263.95, 4.10989
hpce.fast_fourier_transform_combined, 8, 8, 28215801, 3521.84, 4.69661
hpce.fast_fourier_transform_combined, 8, 8, 33554432, 4734.21, 4.82675
hpce.fast_fourier_transform_combined, 8, 8, 39903169, 1428.68, 8.23802
hpce.fast_fourier_transform_combined, 8, 8, 47453132, 1864.09, 8.45883
hpce.fast_fourier_transform_combined, 8, 8, 56431603, 2422.51, 9.59243
hpce.fast_fourier_transform_combined, 8, 8, 67108864, 4805.36, 9.92447
